receive_ts;exchange_ts;price;quantity;side;rebuild
1770656944937820;1770656944933686;328548.99413075;9.02932982;bid;0
1770656944936583;1770656944933690;501267.76411405;4.36852266;ask;0
1770656944938100;1770656944933693;447832.98880521;19.55783072;bid;1
1770656944938654;1770656944933697;255508.23096887;17.11566626;bid;1
1770656944936317;1770656944933701;559531.62790405;0.25516759;bid;0
1770656944937794;1770656944933704;95640.92556997;9.07367630;ask;0
1770656944936181;1770656944933708;572703.25625958;1.52044601;ask;1
1770656944934537;1770656944933712;900267.36954987;8.92326822;bid;1
1770656944934095;1770656944933716;692483.55834773;11.25960846;bid;0
1770656944935152;1770656944933719;914355.91766888;11.80794046;ask;0
1770656944935609;1770656944933723;339939.44113825;15.25187613;ask;0
1770656944934076;1770656944933727;735125.99787459;12.70118946;bid;0
1770656944937811;1770656944933730;527571.63159521;8.78269205;bid;1
1770656944937912;1770656944933734;297413.19696346;16.57899472;bid;0
1770656944937081;1770656944933738;802504.24597358;5.88377124;bid;0
1770656944935174;1770656944933741;868515.43959155;8.20860251;ask;1
1770656944934587;1770656944933745;745968.60235724;13.10383660;bid;0
1770656944936652;1770656944933749;942734.60159435;17.55673133;ask;1
1770656944938161;1770656944933752;461277.79011287;15.63216167;bid;0
1770656944938150;1770656944933756;873599.19735676;17.55307679;ask;1
1770656944937767;1770656944933760;728271.18122829;9.61530413;bid;0
1770656944934855;1770656944933764;981147.71499627;9.55386896;ask;1
1770656944936593;1770656944933768;778549.29478948;10.55938029;ask;1
1770656944937086;1770656944933771;711954.82125914;17.70899390;bid;0
1770656944934491;1770656944933775;913652.87725178;0.02150451;bid;1
1770656944934881;1770656944933778;636552.74141849;8.22679851;bid;0
1770656944934258;1770656944933782;941260.85897061;13.16442927;ask;1
1770656944935999;1770656944933786;858013.99476229;7.65866057;ask;1
1770656944936811;1770656944933789;450491.40311738;2.39906426;ask;1
1770656944937530;1770656944933793;873431.33615446;8.74128425;bid;0
1770656944935871;1770656944933797;655478.22014404;18.41093068;bid;1
1770656944936192;1770656944933800;776631.00920497;14.96930639;ask;1
1770656944936313;1770656944933804;68780.17940690;15.62094496;ask;1
1770656944938579;1770656944933807;452248.14514403;16.58191553;bid;0
1770656944935892;1770656944933811;149524.57353987;7.01568153;ask;1
1770656944935115;1770656944933815;412007.55860753;10.58472667;bid;1
1770656944934208;1770656944933818;835226.92638159;4.32915506;bid;1
1770656944938716;1770656944933822;481103.95355464;1.28883284;ask;1
1770656944935631;1770656944933826;995768.48016112;5.98294677;ask;0
1770656944937072;1770656944933829;340705.49636589;18.56612514;ask;1
1770656944938602;1770656944933833;350224.25059649;17.33097945;ask;1
1770656944936388;1770656944933837;892498.69493214;10.52543550;bid;0
1770656944937001;1770656944933841;330193.49541701;12.14303518;bid;0
1770656944937456;1770656944933844;24967.24940473;3.74721165;bid;1
1770656944935703;1770656944933848;657772.63783017;10.57115538;bid;1
1770656944938579;1770656944933852;966590.86816548;14.14963756;ask;1
1770656944935233;1770656944933861;693329.08017526;9.46827307;ask;0
1770656944935385;1770656944933865;162562.36488062;18.68886281;ask;1
1770656944935506;1770656944933869;32759.43552938;18.11661649;bid;0
1770656944934658;1770656944933873;511002.29054557;5.87201163;bid;1
1770656944934856;1770656944933876;254991.75751945;0.63921296;ask;0
1770656944938850;1770656944933880;121924.36846874;0.40300776;ask;1
1770656944935057;1770656944933884;511180.14031891;0.91060176;bid;0
1770656944934833;1770656944933887;542736.25786293;7.69436920;bid;0
1770656944937942;1770656944933891;186782.07824883;10.34294950;bid;1
1770656944935122;1770656944933895;952492.30626452;4.91957981;ask;1
1770656944934542;1770656944933899;579489.63580842;17.20295536;ask;1
1770656944937915;1770656944933902;998658.50988693;9.30664293;ask;0
1770656944934834;1770656944933906;413606.01931270;0.84769599;ask;1
1770656944934678;1770656944933910;245432.47893064;6.44189352;ask;0
1770656944938058;1770656944933914;74384.54252327;19.31531827;ask;0
1770656944937439;1770656944933917;745306.81987076;4.30222400;bid;0
1770656944936816;1770656944933921;386498.82269456;8.86921844;ask;1
1770656944938787;1770656944933925;326217.58223331;13.85525977;ask;1
1770656944935005;1770656944933928;725669.38261064;16.78726321;bid;1
1770656944934238;1770656944933932;669926.76560405;3.33966591;bid;0
1770656944938765;1770656944933936;693361.59204866;8.61809796;ask;1
1770656944936498;1770656944933940;461767.61857847;1.79030287;bid;1
1770656944935603;1770656944933943;584473.77741724;14.81883450;bid;1
1770656944937393;1770656944933947;228379.64914781;1.23702698;ask;1
1770656944934212;1770656944933951;170716.11400385;7.51100426;bid;1
1770656944938895;1770656944933954;496641.91573385;17.86430739;bid;0
1770656944934222;1770656944933958;830644.58423847;5.15188662;ask;0
1770656944936784;1770656944933962;40955.08737845;10.17680926;ask;0
1770656944936303;1770656944933966;544495.27859374;18.91716210;ask;1
1770656944936063;1770656944933970;632406.39143636;10.69105484;ask;0
1770656944937064;1770656944933973;70050.19752412;2.68050073;ask;1
1770656944938880;1770656944933977;266021.90365034;19.70318108;bid;0
1770656944937645;1770656944933981;463098.81995272;1.65923176;ask;1
1770656944936752;1770656944933985;874754.19853810;5.77482486;ask;0
1770656944938327;1770656944933988;36878.41555868;5.10376629;bid;1
1770656944936081;1770656944933992;618239.08105421;14.22138439;ask;0
1770656944935398;1770656944933996;408032.69750741;9.13814752;bid;1
1770656944937505;1770656944933999;220657.48658603;9.52470076;bid;0
1770656944934658;1770656944934003;924950.90943661;2.44560788;bid;0
1770656944935042;1770656944934007;210776.09324222;14.25004979;bid;0
1770656944937693;1770656944934011;830194.61514510;12.07404677;bid;0
1770656944936429;1770656944934015;919195.74282821;5.28856242;bid;0
1770656944936640;1770656944934019;146968.53340057;11.64395682;ask;0
1770656944935832;1770656944934030;97957.48670973;16.58266467;bid;0
1770656944936044;1770656944934034;883761.92516776;19.98145735;bid;1
1770656944934420;1770656944934038;694936.97211764;1.99744706;ask;1
1770656944934999;1770656944934041;451248.68937964;7.14300663;ask;0
1770656944937984;1770656944934045;717143.02544232;13.91787526;ask;1
1770656944938956;1770656944934049;909685.71604567;13.89188609;ask;0
1770656944938783;1770656944934053;363157.06590113;13.82180404;ask;0
1770656944934713;1770656944934056;201693.49847776;4.19431801;ask;1
1770656944934203;1770656944934060;664247.01545591;0.65122457;ask;0
1770656944935153;1770656944934064;794760.86276690;13.86415768;ask;1
1770656944936823;1770656944934067;470533.84999573;11.41133129;bid;1
1770656944935405;1770656944934071;77259.88474744;16.48246352;ask;0
1770656944934953;1770656944934075;588086.94394645;14.94140428;ask;0
1770656944938477;1770656944934078;410308.73111362;17.87183344;ask;0
1770656944938216;1770656944934082;858959.10980993;8.51315566;ask;1
1770656944936025;1770656944934086;849640.17751732;10.38711930;ask;1
1770656944934274;1770656944934089;769269.96794650;5.28956600;ask;1
1770656944936660;1770656944934093;207002.41408235;12.05027746;ask;1
1770656944936926;1770656944934097;102431.60487413;16.74360095;ask;0
1770656944937529;1770656944934101;102295.18868184;12.88375614;bid;1
1770656944939018;1770656944934105;150203.05375818;13.88705416;ask;0
1770656944934626;1770656944934108;666265.71235364;7.37683782;ask;1
1770656944934899;1770656944934112;111840.97578979;3.38868493;ask;0
1770656944938704;1770656944934116;942435.26168969;9.80515783;ask;1
1770656944935152;1770656944934120;587173.45270457;9.00825062;ask;1
1770656944934960;1770656944934123;659204.23881003;3.98331527;bid;0
1770656944937288;1770656944934127;486803.53095626;19.01420945;ask;0
1770656944937110;1770656944934131;6797.42649716;0.20370235;ask;1
1770656944938227;1770656944934134;352021.61278354;13.39058229;bid;1
1770656944937689;1770656944934138;362288.13185774;10.81064122;ask;1
1770656944934379;1770656944934142;280183.55383277;1.85795714;ask;1
1770656944936118;1770656944934146;75523.84678333;13.57943584;ask;0
1770656944937361;1770656944934150;728775.06054508;10.72659434;bid;1
1770656944937761;1770656944934153;489105.11688258;5.35833889;bid;1
1770656944936791;1770656944934157;443932.14308870;0.00209454;bid;1
1770656944938270;1770656944934161;747004.91031494;13.17716760;ask;0
1770656944936335;1770656944934165;578933.60040863;1.09172913;bid;0
1770656944936028;1770656944934168;964591.29601534;3.35782446;ask;1
1770656944938041;1770656944934172;964683.83443225;0.42035920;bid;0
1770656944938684;1770656944934176;347477.73432889;7.78438360;ask;0
